	sample	All	nonsynonmous	TMB_All	TMB_nonsynonmous
335	TCGA-D8-A1XZ-01A-11D-A14K-09	88.0	64.0	1.4555808898306717	1.058604283513216
336	TCGA-D8-A1Y0-01A-11D-A14K-09	82.0	52.0	1.3563367382513078	0.8601159803544879
337	TCGA-D8-A1Y1-01A-21D-A14K-09	248.0	163.0	4.102091598613711	2.6961327845727214
338	TCGA-D8-A1Y2-01A-11D-A159-09	21.0	14.0	0.34735453052777393	0.23156968701851596
339	TCGA-D8-A1Y3-01A-11D-A159-09	58.0	41.0	0.9593601319338518	0.6781683691256539
340	TCGA-D8-A27E-01A-11D-A16D-09	17.0	10.0	0.28119176280819796	0.16540691929893997
341	TCGA-D8-A27F-01A-11D-A16D-09	76.0	50.0	1.2570925866719438	0.8270345964946999
342	TCGA-D8-A27G-01A-11D-A16D-09	1046.0	700.0	17.301563758669122	11.578484350925798
343	TCGA-D8-A27I-01A-11D-A16D-09	37.0	27.0	0.612005601406078	0.44659868210713793
344	TCGA-D8-A27K-01A-11D-A16D-09	25.0	21.0	0.41351729824734995	0.34735453052777393
345	TCGA-D8-A27L-01A-11D-A16D-09	50.0	34.0	0.8270345964946999	0.5623835256163959
346	TCGA-D8-A27M-01A-11D-A16D-09	82.0	53.0	1.3563367382513078	0.8766566722843818
347	TCGA-D8-A27N-01A-11D-A16D-09	51.0	35.0	0.8435752884245938	0.5789242175462899
348	TCGA-D8-A27P-01A-11D-A16D-09	26.0	16.0	0.43005799017724394	0.264651070878304
349	TCGA-D8-A27R-01A-11D-A16D-09	32.0	25.0	0.529302141756608	0.41351729824734995
350	TCGA-D8-A27T-01A-11D-A16D-09	26.0	15.0	0.43005799017724394	0.24811037894840995
351	TCGA-D8-A27V-01A-12D-A17D-09	260.0	173.0	4.30057990177244	2.8615397038716615
352	TCGA-D8-A27W-01A-11D-A16D-09	44.0	33.0	0.7277904449153358	0.5458428336865019
353	TCGA-D8-A3Z6-01A-11D-A23C-09	41.0	25.0	0.6781683691256539	0.41351729824734995
354	TCGA-D8-A4Z1-01A-21D-A25Q-09	74.0	47.0	1.224011202812156	0.7774125207050179
355	TCGA-D8-A73U-01A-11D-A33E-09	200.0	105.0	3.3081383859787996	1.7367726526388698
356	TCGA-D8-A73W-01A-22D-A351-09	51.0	33.0	0.8435752884245938	0.5458428336865019
357	TCGA-D8-A73X-01A-11D-A32I-09	51.0	23.0	0.8435752884245938	0.38043591438756197
358	TCGA-E2-A10A-01A-21D-A10Y-09	28.0	19.0	0.4631393740370319	0.31427314666798595
359	TCGA-E2-A10C-01A-21D-A10M-09	455.0	288.0	7.5260148281017685	4.763719275809471
360	TCGA-E2-A14N-01A-31D-A135-09	95.0	67.0	1.5713657333399298	1.1082263593028978
361	TCGA-E2-A14O-01A-31D-A10Y-09	27.0	22.0	0.44659868210713793	0.3638952224576679
362	TCGA-E2-A14P-01A-31D-A12B-09	105.0	57.0	1.7367726526388698	0.9428194400039579
363	TCGA-E2-A14Q-01A-11D-A12B-09	37.0	24.0	0.612005601406078	0.39697660631745596
364	TCGA-E2-A14R-01A-11D-A10Y-09	158.0	112.0	2.6134293249232514	1.8525574961481277
365	TCGA-E2-A14T-01A-11D-A10Y-09	40.0	27.0	0.6616276771957599	0.44659868210713793
366	TCGA-E2-A14V-01A-11D-A12B-09	123.0	88.0	2.0345051073769618	1.4555808898306717
367	TCGA-E2-A14Y-01A-21D-A12B-09	42.0	31.0	0.6947090610555479	0.5127614498267139
368	TCGA-E2-A14Z-01A-11D-A10Y-09	84.0	49.0	1.3894181221110957	0.8104939045648059
369	TCGA-E2-A150-01A-11D-A12B-09	83.0	57.0	1.372877430181202	0.9428194400039579
370	TCGA-E2-A152-01A-11D-A12B-09	149.0	105.0	2.4645630975542057	1.7367726526388698
371	TCGA-E2-A153-01A-12D-A12B-09	24.0	20.0	0.39697660631745596	0.33081383859787994
372	TCGA-E2-A154-01A-11D-A10Y-09	56.0	37.0	0.9262787480740639	0.612005601406078
373	TCGA-E2-A155-01A-11D-A12B-09	76.0	44.0	1.2570925866719438	0.7277904449153358
374	TCGA-E2-A156-01A-11D-A12B-09	29.0	23.0	0.4796800659669259	0.38043591438756197
375	TCGA-E2-A158-01A-11D-A12B-09	94.0	69.0	1.5548250414100357	1.141307743162686
376	TCGA-E2-A159-01A-11D-A10Y-09	171.0	109.0	2.8284583200118734	1.8029354203584458
377	TCGA-E2-A15C-01A-31D-A12B-09	43.0	28.0	0.7112497529854419	0.4631393740370319
378	TCGA-E2-A15D-01A-11D-A10Y-09	30.0	23.0	0.4962207578968199	0.38043591438756197
379	TCGA-E2-A15G-01A-11D-A12B-09	71.0	46.0	1.1743891270224738	0.7608718287751239
380	TCGA-E2-A15H-01A-11D-A12B-09	35.0	24.0	0.5789242175462899	0.39697660631745596
381	TCGA-E2-A15I-01A-21D-A135-09	34.0	20.0	0.5623835256163959	0.33081383859787994
382	TCGA-E2-A15J-01A-11D-A12Q-09	26.0	17.0	0.43005799017724394	0.28119176280819796
383	TCGA-E2-A15M-01A-11D-A12B-09	106.0	70.0	1.7533133445687636	1.1578484350925797
384	TCGA-E2-A15P-01A-11D-A10Y-09	37.0	24.0	0.612005601406078	0.39697660631745596
385	TCGA-E2-A15R-01A-11D-A10Y-09	44.0	29.0	0.7277904449153358	0.4796800659669259
386	TCGA-E2-A15S-01A-11D-A10Y-09	71.0	50.0	1.1743891270224738	0.8270345964946999
387	TCGA-E2-A15T-01A-11D-A10Y-09	39.0	19.0	0.6450869852658659	0.31427314666798595
388	TCGA-E2-A1AZ-01A-11D-A12Q-09	64.0	37.0	1.058604283513216	0.612005601406078
389	TCGA-E2-A1B0-01A-11D-A12Q-09	56.0	37.0	0.9262787480740639	0.612005601406078
390	TCGA-E2-A1B1-01A-21D-A12Q-09	61.0	43.0	1.0089822077235338	0.7112497529854419
391	TCGA-E2-A1B4-01A-11D-A12Q-09	43.0	29.0	0.7112497529854419	0.4796800659669259
392	TCGA-E2-A1B5-01A-21D-A12Q-09	41.0	24.0	0.6781683691256539	0.39697660631745596
393	TCGA-E2-A1B6-01A-31D-A12Q-09	49.0	34.0	0.8104939045648059	0.5623835256163959
394	TCGA-E2-A1BD-01A-11D-A12Q-09	40.0	32.0	0.6616276771957599	0.529302141756608
395	TCGA-E2-A1IE-01A-11D-A188-09	34.0	21.0	0.5623835256163959	0.34735453052777393
396	TCGA-E2-A1IF-01A-11D-A142-09	22.0	17.0	0.3638952224576679	0.28119176280819796
397	TCGA-E2-A1IG-01A-11D-A142-09	47.0	31.0	0.7774125207050179	0.5127614498267139
398	TCGA-E2-A1IH-01A-11D-A188-09	86.0	62.0	1.4224995059708838	1.0255228996534278
399	TCGA-E2-A1II-01A-11D-A142-09	35.0	26.0	0.5789242175462899	0.43005799017724394
400	TCGA-E2-A1IJ-01A-11D-A142-09	20.0	14.0	0.33081383859787994	0.23156968701851596
401	TCGA-E2-A1IK-01A-11D-A17G-09	17.0	12.0	0.28119176280819796	0.19848830315872798
402	TCGA-E2-A1IL-01A-11D-A14G-09	37.0	21.0	0.612005601406078	0.34735453052777393
403	TCGA-E2-A1IN-01A-11D-A13L-09	229.0	141.0	3.7878184519457254	2.3322375621150537
404	TCGA-E2-A1IO-01A-11D-A142-09	14.0	9.0	0.23156968701851596	0.14886622736904598
405	TCGA-E2-A1IU-01A-11D-A14G-09	31.0	17.0	0.5127614498267139	0.28119176280819796
406	TCGA-E2-A1L6-01A-11D-A13L-09	22.0	14.0	0.3638952224576679	0.23156968701851596
407	TCGA-E2-A1L7-01A-11D-A142-09	77.0	57.0	1.2736332786018378	0.9428194400039579
408	TCGA-E2-A1L9-01A-11D-A13L-09	32.0	23.0	0.529302141756608	0.38043591438756197
409	TCGA-E2-A1LH-01A-11D-A14G-09	224.0	165.0	3.7051149922962554	2.7292141684325095
410	TCGA-E2-A1LI-01A-12D-A159-09	29.0	21.0	0.4796800659669259	0.34735453052777393
411	TCGA-E9-A1N3-01A-12D-A159-09	34.0	25.0	0.5623835256163959	0.41351729824734995
412	TCGA-E9-A1N4-01A-11D-A14K-09	36.0	20.0	0.5954649094761839	0.33081383859787994
413	TCGA-E9-A1N5-01A-11D-A14G-09	47.0	32.0	0.7774125207050179	0.529302141756608
414	TCGA-E9-A1N8-01A-11D-A142-09	36.0	26.0	0.5954649094761839	0.43005799017724394
415	TCGA-E9-A1N9-01A-11D-A14G-09	67.0	42.0	1.1082263593028978	0.6947090610555479
